brand,model,year,title,predicted_path,starting_price,source,verified_on
Toyota,4Runner,2026,"2026 Toyota 4Runner Specs, Price & Trims",/2026/08/2026-toyota-4runner-specs-price-and-trims.html,"$42,270",https://www.toyota.com/4runner/,2026-09-14
Toyota,bZ,2027,"2027 Toyota bZ Specs, Price & Trims",/2026/08/2027-toyota-bz-specs-price-and-trims.html,"$34,980",https://www.toyota.com/vehicles/bz/2027,2026-09-14
Toyota,bZ Woodland,2027,"2027 Toyota bZ Woodland Specs, Price & Trims",/2026/08/2027-toyota-bz-woodland-specs-price-and-trims.html,"$45,380",https://www.toyota.com/vehicles/bzwoodland/2027,2026-09-14
Toyota,C-HR,2027,"2027 Toyota C-HR Specs, Price & Trims",/2026/08/2027-toyota-c-hr-specs-price-and-trims.html,"$37,080",https://www.toyota.com/vehicles/chr/2027,2026-09-14
Toyota,Camry,2026,"2026 Toyota Camry Specs, Price & Trims",/2026/08/2026-toyota-camry-specs-price-and-trims.html,"$29,600",https://www.toyota.com/camry/,2026-09-14
Toyota,Corolla,2027,"2027 Toyota Corolla Specs, Price & Trims",/2026/08/2027-toyota-corolla-specs-price-and-trims.html,"$23,325",https://www.toyota.com/vehicles/corolla/2027,2026-09-14
Toyota,Corolla Cross,2026,"2026 Toyota Corolla Cross Specs, Price & Trims",/2026/08/2026-toyota-corolla-cross-specs-price-and-trims.html,"$25,335",https://www.toyota.com/corollacross/,2026-09-14
Toyota,Corolla Hatchback,2027,"2027 Toyota Corolla Hatchback Specs, Price & Trims",/2026/08/2027-toyota-corolla-hatchback-specs-price-and-trims.html,"$24,780",https://www.toyota.com/vehicles/corollahatchback/2027,2026-09-14
Toyota,GR Corolla,2026,"2026 Toyota GR Corolla Specs, Price & Trims",/2026/08/2026-toyota-gr-corolla-specs-price-and-trims.html,"$40,520",https://www.toyota.com/grcorolla/,2026-09-14
Toyota,GR Supra,2026,"2026 Toyota GR Supra Specs, Price & Trims",/2026/08/2026-toyota-gr-supra-specs-price-and-trims.html,"$58,300",https://www.toyota.com/grsupra/,2026-09-14
Toyota,GR86,2027,"2027 Toyota GR86 Specs, Price & Trims",/2026/08/2027-toyota-gr86-specs-price-and-trims.html,"$31,500",https://www.toyota.com/vehicles/gr86/2027,2026-09-14
Toyota,Grand Highlander,2026,"2026 Toyota Grand Highlander Specs, Price & Trims",/2026/08/2026-toyota-grand-highlander-specs-price-and-trims.html,"$42,260",https://www.toyota.com/grandhighlander/,2026-09-14
Toyota,Highlander,2026,"2026 Toyota Highlander Specs, Price & Trims",/2026/08/2026-toyota-highlander-specs-price-and-trims.html,"$46,270",https://www.toyota.com/highlander/,2026-09-14
Toyota,Land Cruiser,2027,"2027 Toyota Land Cruiser Specs, Price & Trims",/2026/08/2027-toyota-land-cruiser-specs-price-and-trims.html,"$58,080",https://www.toyota.com/landcruiser/,2026-09-14
Toyota,Mirai,2026,"2026 Toyota Mirai Specs, Price & Trims",/2026/08/2026-toyota-mirai-specs-price-and-trims.html,"$51,795",https://www.toyota.com/mirai/,2026-09-14
Toyota,Prius,2027,"2027 Toyota Prius Specs, Price & Trims",/2026/08/2027-toyota-prius-specs-price-and-trims.html,"$28,755",https://www.toyota.com/prius/,2026-09-14
Toyota,Prius Plug-in Hybrid,2027,"2027 Toyota Prius Plug-in Hybrid Specs, Price & Trims",/2026/08/2027-toyota-prius-plug-in-hybrid-specs-price-and-trims.html,"$33,980",https://www.toyota.com/priuspluginhybrid/,2026-09-14
Toyota,RAV4,2026,"2026 Toyota RAV4 Specs, Price & Trims",/2026/08/2026-toyota-rav4-specs-price-and-trims.html,"$31,900",https://www.toyota.com/rav4/,2026-09-14
Toyota,RAV4 Plug-in Hybrid,2026,"2026 Toyota RAV4 Plug-in Hybrid Specs, Price & Trims",/2026/08/2026-toyota-rav4-plug-in-hybrid-specs-price-and-trims.html,"$41,500",https://www.toyota.com/rav4pluginhybrid/,2026-09-14
Toyota,Sequoia,2026,"2026 Toyota Sequoia Specs, Price & Trims",/2026/08/2026-toyota-sequoia-specs-price-and-trims.html,"$65,725",https://www.toyota.com/sequoia/,2026-09-14
Toyota,Sienna,2026,"2026 Toyota Sienna Specs, Price & Trims",/2026/08/2026-toyota-sienna-specs-price-and-trims.html,"$41,320",https://www.toyota.com/sienna/,2026-09-14
Toyota,Tacoma,2026,"2026 Toyota Tacoma Specs, Price & Trims",/2026/08/2026-toyota-tacoma-specs-price-and-trims.html,"$32,545",https://www.toyota.com/tacoma/,2026-09-14
Toyota,Toyota Crown,2027,"2027 Toyota Toyota Crown Specs, Price & Trims",/2026/08/2027-toyota-toyota-crown-specs-price-and-trims.html,"$41,640",https://www.toyota.com/vehicles/toyotacrown/2027,2026-09-14
Toyota,Toyota Crown Signia,2026,"2026 Toyota Toyota Crown Signia Specs, Price & Trims",/2026/08/2026-toyota-toyota-crown-signia-specs-price-and-trims.html,"$44,690",https://www.toyota.com/crownsignia/,2026-09-14
Toyota,Tundra,2026,"2026 Toyota Tundra Specs, Price & Trims",/2026/08/2026-toyota-tundra-specs-price-and-trims.html,"$41,260",https://www.toyota.com/tundra/,2026-09-14
Volkswagen,Atlas,2026,"2026 Volkswagen Atlas Specs, Price & Trims",/2026/08/2026-volkswagen-atlas-specs-price-and-trims.html,"$39,310",https://www.vw.com/en/builder.html/__app/atlas.app,2026-09-14
Volkswagen,Atlas Cross Sport,2026,"2026 Volkswagen Atlas Cross Sport Specs, Price & Trims",/2026/08/2026-volkswagen-atlas-cross-sport-specs-price-and-trims.html,"$38,300",https://www.vw.com/en/builder.html/__app/atlas-cross-sport.app,2026-09-14
Volkswagen,Tiguan,2026,"2026 Volkswagen Tiguan Specs, Price & Trims",/2026/08/2026-volkswagen-tiguan-specs-price-and-trims.html,"$30,805",https://www.vw.com/en/builder.html/__app/tiguan.app,2026-09-14
Volkswagen,Taos,2027,"2027 Volkswagen Taos Specs, Price & Trims",/2026/08/2027-volkswagen-taos-specs-price-and-trims.html,"$26,500",https://www.vw.com/en/builder.html/__app/taos.app,2026-09-14
Volkswagen,ID.4,2026,"2026 Volkswagen ID.4 Specs, Price & Trims",/2026/08/2026-volkswagen-id-4-specs-price-and-trims.html,"$45,095",https://www.vw.com/en/builder.html/__app/id-4.app,2026-09-14
Volkswagen,Jetta,2027,"2027 Volkswagen Jetta Specs, Price & Trims",/2026/08/2027-volkswagen-jetta-specs-price-and-trims.html,"$23,995",https://www.vw.com/en/builder.html/__app/jetta.app,2026-09-14
Volkswagen,Jetta GLI,2027,"2027 Volkswagen Jetta GLI Specs, Price & Trims",/2026/08/2027-volkswagen-jetta-gli-specs-price-and-trims.html,"$33,795",https://www.vw.com/en/builder.html/__app/jetta-gli.app,2026-09-14
Volkswagen,Golf R,2026,"2026 Volkswagen Golf R Specs, Price & Trims",/2026/08/2026-volkswagen-golf-r-specs-price-and-trims.html,"$49,455",https://www.vw.com/en/builder.html/__app/golf-r.app,2026-09-14
Volkswagen,Golf GTI,2026,"2026 Volkswagen Golf GTI Specs, Price & Trims",/2026/08/2026-volkswagen-golf-gti-specs-price-and-trims.html,"$34,590",https://www.vw.com/en/builder.html/__app/golf-gti.app,2026-09-14
Volkswagen,ID. Buzz,2025,"2025 Volkswagen ID. Buzz Specs, Price & Trims",/2026/08/2025-volkswagen-id-buzz-specs-price-and-trims.html,"$59,995",https://www.vw.com/en/builder.html/__app/id-buzz.app,2026-09-14
Ford,Escape,2026,"2026 Ford Escape Specs, Price & Trims",/2026/08/2026-ford-escape-specs-price-and-trims.html,"$30,350",https://www.ford.com/suvs-crossovers/escape/,2026-09-14
Ford,Bronco Sport,2026,"2026 Ford Bronco Sport Specs, Price & Trims",/2026/08/2026-ford-bronco-sport-specs-price-and-trims.html,"$32,340",https://www.ford.com/build-price/bronco-sport/choose-model/,2026-09-14
Ford,Mustang Mach-E,2026,"2026 Ford Mustang Mach-E Specs, Price & Trims",/2026/08/2026-ford-mustang-mach-e-specs-price-and-trims.html,"$38,290",https://www.ford.com/build-price/mach-e/choose-model/,2026-09-14
Ford,Explorer,2027,"2027 Ford Explorer Specs, Price & Trims",/2026/08/2027-ford-explorer-specs-price-and-trims.html,"$38,860",https://www.ford.com/build-price/explorer/choose-model/,2026-09-14
Ford,Bronco,2026,"2026 Ford Bronco Specs, Price & Trims",/2026/08/2026-ford-bronco-specs-price-and-trims.html,"$40,795",https://www.ford.com/build-price/bronco/choose-model/,2026-09-14
Ford,Expedition,2027,"2027 Ford Expedition Specs, Price & Trims",/2026/08/2027-ford-expedition-specs-price-and-trims.html,"$64,095",https://www.ford.com/build-price/expedition/choose-model/,2026-09-14
Ford,Maverick,2026,"2026 Ford Maverick Specs, Price & Trims",/2026/08/2026-ford-maverick-specs-price-and-trims.html,"$27,145",https://www.ford.com/build-price/maverick/choose-model/,2026-09-14
Ford,Ranger,2026,"2026 Ford Ranger Specs, Price & Trims",/2026/08/2026-ford-ranger-specs-price-and-trims.html,"$33,550",https://www.ford.com/build-price/ranger/choose-model/,2026-09-14
Ford,F-150,2026,"2026 Ford F-150 Specs, Price & Trims",/2026/08/2026-ford-f-150-specs-price-and-trims.html,"$37,290",https://www.ford.com/build-price/f150/choose-model/,2026-09-14
Ford,Super Duty,2027,"2027 Ford Super Duty Specs, Price & Trims",/2026/08/2027-ford-super-duty-specs-price-and-trims.html,"$45,975",https://www.ford.com/build-price/superduty/choose-model/,2026-09-14
Ford,Transit,2027,"2027 Ford Transit Specs, Price & Trims",/2026/08/2027-ford-transit-specs-price-and-trims.html,"$48,400",https://www.ford.com/commercial-trucks/transit-cargo-van/,2026-09-14
Ford,Mustang,2026,"2026 Ford Mustang Specs, Price & Trims",/2026/08/2026-ford-mustang-specs-price-and-trims.html,"$33,490",https://www.ford.com/build-price/mustang/choose-model/,2026-09-14
Honda,HR-V,2027,"2027 Honda HR-V Specs, Price & Trims",/2026/08/2027-honda-hr-v-specs-price-and-trims.html,"$26,600",https://automobiles.honda.com/hr-v/specs-features-trim-comparison,2026-09-14
Honda,CR-V,2027,"2027 Honda CR-V Specs, Price & Trims",/2026/08/2027-honda-cr-v-specs-price-and-trims.html,"$31,520",https://automobiles.honda.com/cr-v/specs-features-trim-comparison,2026-09-14
Honda,Prologue,2026,"2026 Honda Prologue Specs, Price & Trims",/2026/08/2026-honda-prologue-specs-price-and-trims.html,"$39,900",https://automobiles.honda.com/prologue,2026-09-14
Honda,Pilot,2026,"2026 Honda Pilot Specs, Price & Trims",/2026/08/2026-honda-pilot-specs-price-and-trims.html,"$42,395",https://automobiles.honda.com/tools/build-and-price-trimwalk?modelseries=pilot&modelyear=2026,2026-09-14
Honda,Passport,2026,"2026 Honda Passport Specs, Price & Trims",/2026/08/2026-honda-passport-specs-price-and-trims.html,"$44,950",https://automobiles.honda.com/passport,2026-09-14
Honda,CR-V e:FCEV,2026,"2026 Honda CR-V e:FCEV Specs, Price & Trims",/2026/08/2026-honda-cr-v-e-fcev-specs-price-and-trims.html,"$50,000",https://automobiles.honda.com/cr-v-fcev/specs-features-trim-comparison,2026-09-14
Honda,Civic Sedan,2026,"2026 Honda Civic Sedan Specs, Price & Trims",/2026/08/2026-honda-civic-sedan-specs-price-and-trims.html,"$24,695",https://automobiles.honda.com/civic-sedan/specs-features-trim-comparison,2026-09-14
Honda,Civic Hatchback,2026,"2026 Honda Civic Hatchback Specs, Price & Trims",/2026/08/2026-honda-civic-hatchback-specs-price-and-trims.html,"$27,895",https://automobiles.honda.com/civic-hatchback/specs-features-trim-comparison,2026-09-14
Honda,Civic Si,2026,"2026 Honda Civic Si Specs, Price & Trims",/2026/08/2026-honda-civic-si-specs-price-and-trims.html,"$31,495",https://automobiles.honda.com/civic-si-sedan/specs-features-trim-comparison,2026-09-14
Honda,Civic Type R,2026,"2026 Honda Civic Type R Specs, Price & Trims",/2026/08/2026-honda-civic-type-r-specs-price-and-trims.html,"$47,395",https://automobiles.honda.com/tools/build-and-price,2026-09-14
Honda,Accord,2026,"2026 Honda Accord Specs, Price & Trims",/2026/08/2026-honda-accord-specs-price-and-trims.html,"$28,395",https://automobiles.honda.com/accord-sedan/specs-features-trim-comparison,2026-09-14
Honda,Prelude,2027,"2027 Honda Prelude Specs, Price & Trims",/2026/08/2027-honda-prelude-specs-price-and-trims.html,"$42,400",https://automobiles.honda.com/prelude/specs-features-trim-comparison,2026-09-14
Honda,Ridgeline,2026,"2026 Honda Ridgeline Specs, Price & Trims",/2026/08/2026-honda-ridgeline-specs-price-and-trims.html,"$40,795",https://automobiles.honda.com/ridgeline/specs-features-trim-comparison,2026-09-14
Honda,Odyssey,2027,"2027 Honda Odyssey Specs, Price & Trims",/2026/08/2027-honda-odyssey-specs-price-and-trims.html,"$43,195",https://automobiles.honda.com/odyssey/specs-features-trim-comparison,2026-09-14
Chevrolet,Trax,2026,"2026 Chevrolet Trax Specs, Price & Trims",/2026/08/2026-chevrolet-trax-specs-price-and-trims.html,"$21,700",https://www.chevrolet.com/suvs/trax,2026-09-14
Chevrolet,Trailblazer,2026,"2026 Chevrolet Trailblazer Specs, Price & Trims",/2026/08/2026-chevrolet-trailblazer-specs-price-and-trims.html,"$23,300",https://www.chevrolet.com/suvs/trailblazer,2026-09-14
Chevrolet,Equinox,2027,"2027 Chevrolet Equinox Specs, Price & Trims",/2026/08/2027-chevrolet-equinox-specs-price-and-trims.html,"$29,000",https://www.chevrolet.com/suvs/equinox,2026-09-14
Chevrolet,Blazer,2026,"2026 Chevrolet Blazer Specs, Price & Trims",/2026/08/2026-chevrolet-blazer-specs-price-and-trims.html,"$34,300",https://www.chevrolet.com/suvs/blazer,2026-09-14
Chevrolet,Traverse,2027,"2027 Chevrolet Traverse Specs, Price & Trims",/2026/08/2027-chevrolet-traverse-specs-price-and-trims.html,"$40,800",https://www.chevrolet.com/suvs/traverse,2026-09-14
Chevrolet,Tahoe,2026,"2026 Chevrolet Tahoe Specs, Price & Trims",/2026/08/2026-chevrolet-tahoe-specs-price-and-trims.html,"$60,700",https://www.chevrolet.com/suvs/tahoe,2026-09-14
Chevrolet,Suburban,2026,"2026 Chevrolet Suburban Specs, Price & Trims",/2026/08/2026-chevrolet-suburban-specs-price-and-trims.html,"$63,700",https://www.chevrolet.com/suvs/suburban,2026-09-14
Chevrolet,Colorado,2026,"2026 Chevrolet Colorado Specs, Price & Trims",/2026/08/2026-chevrolet-colorado-specs-price-and-trims.html,"$32,400",https://www.chevrolet.com/trucks/colorado,2026-09-14
Chevrolet,Silverado 1500,2026,"2026 Chevrolet Silverado 1500 Specs, Price & Trims",/2026/08/2026-chevrolet-silverado-1500-specs-price-and-trims.html,"$36,900",https://www.chevrolet.com/trucks/silverado/1500,2026-09-14
Chevrolet,Silverado HD,2026,"2026 Chevrolet Silverado HD Specs, Price & Trims",/2026/08/2026-chevrolet-silverado-hd-specs-price-and-trims.html,"$45,900",https://www.chevrolet.com/trucks/silverado/2500hd-3500hd,2026-09-14
Chevrolet,Silverado EV,2026,"2026 Chevrolet Silverado EV Specs, Price & Trims",/2026/08/2026-chevrolet-silverado-ev-specs-price-and-trims.html,"$55,895",https://www.chevrolet.com/electric/silverado-ev,2026-09-14
Chevrolet,Equinox EV,2027,"2027 Chevrolet Equinox EV Specs, Price & Trims",/2026/08/2027-chevrolet-equinox-ev-specs-price-and-trims.html,"$34,995",https://www.chevrolet.com/electric/equinox-ev,2026-09-14
Chevrolet,Blazer EV,2027,"2027 Chevrolet Blazer EV Specs, Price & Trims",/2026/08/2027-chevrolet-blazer-ev-specs-price-and-trims.html,"$44,700",https://www.chevrolet.com/electric/blazer-ev,2026-09-14
Chevrolet,Corvette,2027,"2027 Chevrolet Corvette Specs, Price & Trims",/2026/08/2027-chevrolet-corvette-specs-price-and-trims.html,"$71,000",https://www.chevrolet.com/performance/corvette,2026-09-14
Chevrolet,Bolt,2027,"2027 Chevrolet Bolt Specs, Price & Trims",/2026/08/2027-chevrolet-bolt-specs-price-and-trims.html,"$27,600",https://www.chevrolet.com/electric/bolt-ev,2026-09-14
Nissan,Kicks,2027,"2027 Nissan Kicks Specs, Price & Trims",/2026/08/2027-nissan-kicks-specs-price-and-trims.html,"$22,790",https://www.nissanusa.com/vehicles/crossovers-suvs/kicks/specs-trims.html,2026-09-14
